s0,H0rd,M_B,eps
0.0468410221970218,10108.038989804145,-19.35682076340501,-0.020465369674052547
0.615476496054858,9809.382117385383,-19.332452306543644,-0.20632376957340853
0.4549830651401868,9860.460644992503,-19.342284088332054,-0.09417847976119594
0.3922816981867193,9951.002992038671,-19.339504098389497,-0.06130542001573022
0.3560389870192428,9965.726733656684,-19.339184768220605,-0.048148394588108615
0.2321526280290216,9958.320401823665,-19.35274252713798,-0.018304201562177186
0.3774820299797602,10000.839855044742,-19.349782426203333,-0.06378313173065875
0.486248404423948,9866.393952614486,-19.348091967689815,-0.11510255993654894
0.4449913589683189,9872.710501632018,-19.344133396317464,-0.07434129497795307
0.354458662288855,10008.625048661495,-19.35234452077383,-0.06442947171133807
0.5406476809777421,9905.941041077032,-19.342888900248518,-0.14769564868948842
0.4396485511622905,9894.874834473083,-19.355662565795274,-0.09715643506223223
0.002447283146725321,10017.955244595087,-19.35568577774082,0.004329085404382885
0.3443193015161635,9989.486075683706,-19.34781953307932,-0.05606574805988046
0.4190527718915619,9826.723841594861,-19.3484754414654,-0.060803616068743294
0.2473938915547874,10013.90728608391,-19.355015279475907,-0.026924313295361393
0.5235082332156915,9848.78781234143,-19.350611294961812,-0.14425491171172855
0.48672953150429077,9837.643814315637,-19.341537445030987,-0.10185921674036735
0.49510455927342034,9940.53049483714,-19.33733098142753,-0.1362264621118867
0.5944138447686879,9751.972287902168,-19.32794249219354,-0.17928951451746078
0.049842732533998624,10023.410259709457,-19.350901513008235,-0.005263980334879542
0.34560218634840045,9953.027524489591,-19.341696282000363,-0.05697708789705641
0.43744051465987926,9864.09997493549,-19.33736747202107,-0.07330595840752119
0.4383182284745113,9904.52644166356,-19.340694888769406,-0.08555490017885273
0.8786128289793287,8785.309099484897,-19.232456402421857,-0.6370566475749114
0.48169247648282887,9929.76431412452,-19.341266505935433,-0.12333457751087173
0.48671288392084844,9892.84679762211,-19.346333611101592,-0.10999093499352972
0.432990219953091,9898.882997268558,-19.342243183096667,-0.07848881634960951
0.35653542826719636,9993.636784421973,-19.352003998389193,-0.06580468797580283
0.5112212919226188,9868.3472312561,-19.345402082233,-0.12623204664209609
0.39974080636526244,9901.587343914518,-19.3492493550481,-0.07393763817753884
0.5055673228828066,9919.997179127311,-19.335284263826534,-0.14381129684699379
0.0468410221970218,10108.038989804145,-19.35682076340501,-0.020465369674052547
0.6282347845815471,9805.46096499407,-19.332100079433,-0.21585599783842432
0.4447348799994918,9856.887321625429,-19.342115264926978,-0.08749009526033068
0.39290292384351505,9950.814312399605,-19.33951827094926,-0.06166714596893731
0.3560389870192428,9965.726733656684,-19.339184768220605,-0.048148394588108615
0.2321526280290216,9958.320401823665,-19.35274252713798,-0.018304201562177186
0.3811954645170237,9994.960895403925,-19.349227723966823,-0.06511207796486176
0.486248404423948,9866.393952614486,-19.348091967689815,-0.11510255993654894
0.4449913589683189,9872.710501632018,-19.344133396317464,-0.07434129497795307
0.4313588622471285,9966.21427292742,-19.348439139488477,-0.09882025213690211
0.5406476809777421,9905.941041077032,-19.342888900248518,-0.14769564868948842
0.4396485511622905,9894.874834473083,-19.355662565795274,-0.09715643506223223
0.002447283146725321,10017.955244595087,-19.35568577774082,0.004329085404382885
0.3443193015161635,9989.486075683706,-19.34781953307932,-0.05606574805988046
0.4190527718915619,9826.723841594861,-19.3484754414654,-0.060803616068743294
0.2473938915547874,10013.90728608391,-19.355015279475907,-0.026924313295361393
0.5235082332156915,9848.78781234143,-19.350611294961812,-0.14425491171172855
0.48672953150429077,9837.643814315637,-19.341537445030987,-0.10185921674036735
0.49510455927342034,9940.53049483714,-19.33733098142753,-0.1362264621118867
0.5944138447686879,9751.972287902168,-19.32794249219354,-0.17928951451746078
0.04450896321871389,10025.34207035524,-19.35094959487859,-0.004185036464863026
0.34560218634840045,9953.027524489591,-19.341696282000363,-0.05697708789705641
0.4410949802203789,9868.267306691365,-19.34064205116959,-0.07380704168849153
0.44194043843061126,9908.363098529271,-19.339642291517613,-0.09035872868138276
0.8786128289793287,8785.309099484897,-19.232456402421857,-0.6370566475749114
0.48169247648282887,9929.76431412452,-19.341266505935433,-0.12333457751087173
0.47737530329970157,9888.340148178384,-19.34584118703622,-0.102012286366974
0.432990219953091,9898.882997268558,-19.342243183096667,-0.07848881634960951
0.35653542826719636,9993.636784421973,-19.352003998389193,-0.06580468797580283
0.5099852444403516,9879.638730656947,-19.34319016634183,-0.13007515009789947
0.41257092746942664,9892.035588800127,-19.347631658424692,-0.07863861265844481
0.568822269026777,9892.73782814722,-19.330366883912255,-0.17823243216301554
0.0468410221970218,10108.038989804145,-19.35682076340501,-0.020465369674052547
0.6282347845815471,9805.46096499407,-19.332100079433,-0.21585599783842432
0.4447348799994918,9856.887321625429,-19.342115264926978,-0.08749009526033068
0.3773506433229237,9951.542007084674,-19.340234391683047,-0.06012507490082153
0.3560389870192428,9965.726733656684,-19.339184768220605,-0.048148394588108615
0.29418964214265086,9942.214692204368,-19.351947637148452,-0.024416821813577023
0.3811954645170237,9994.960895403925,-19.349227723966823,-0.06511207796486176
0.486248404423948,9866.393952614486,-19.348091967689815,-0.11510255993654894
0.4436587772904259,9881.466088438137,-19.34279069617733,-0.07926710739226143
0.4313588622471285,9966.21427292742,-19.348439139488477,-0.09882025213690211
0.5438962716846404,9907.17040544875,-19.342962219133714,-0.15010677204649436
0.4550221111086262,9876.186937305498,-19.35105022787789,-0.09869205508369647
0.002447283146725321,10017.955244595087,-19.35568577774082,0.004329085404382885
0.3443193015161635,9989.486075683706,-19.34781953307932,-0.05606574805988046
0.4247516104521636,9891.320592142314,-19.34845863034993,-0.0784087745967385
0.2473938915547874,10013.90728608391,-19.355015279475907,-0.026924313295361393
0.5235082332156915,9848.78781234143,-19.350611294961812,-0.14425491171172855
0.41943859021285795,9887.201560638272,-19.345326835389063,-0.08079072819657601
0.49510455927342034,9940.53049483714,-19.33733098142753,-0.1362264621118867
0.6073836256459048,9740.41466721549,-19.325792420158955,-0.18678874966339545
0.04450896321871389,10025.34207035524,-19.35094959487859,-0.004185036464863026
0.34560218634840045,9953.027524489591,-19.341696282000363,-0.05697708789705641
0.4410949802203789,9868.267306691365,-19.34064205116959,-0.07380704168849153
0.4545027963363043,9897.923803253674,-19.33859000470324,-0.09477171453502886
0.8786128289793287,8785.309099484897,-19.232456402421857,-0.6370566475749114
0.48169247648282887,9929.76431412452,-19.341266505935433,-0.12333457751087173
0.47737530329970157,9888.340148178384,-19.34584118703622,-0.102012286366974
0.44229709742724244,9890.41286178947,-19.341418676905686,-0.084300479594248
0.35653542826719636,9993.636784421973,-19.352003998389193,-0.06580468797580283
0.5099852444403516,9879.638730656947,-19.34319016634183,-0.13007515009789947
0.35033331088572783,9916.298288450416,-19.345960034302323,-0.04182681130228029
0.568822269026777,9892.73782814722,-19.330366883912255,-0.17823243216301554
0.0468410221970218,10108.038989804145,-19.35682076340501,-0.020465369674052547
0.6282347845815471,9805.46096499407,-19.332100079433,-0.21585599783842432
0.5273053145384407,9791.187809330446,-19.33671770502187,-0.1128317284124319
0.39237736474408347,9934.729972795609,-19.337320791821515,-0.0625120051479481
0.3560389870192428,9965.726733656684,-19.339184768220605,-0.048148394588108615
0.29418964214265086,9942.214692204368,-19.351947637148452,-0.024416821813577023
0.3811954645170237,9994.960895403925,-19.349227723966823,-0.06511207796486176
0.486248404423948,9866.393952614486,-19.348091967689815,-0.11510255993654894
0.4436587772904259,9881.466088438137,-19.34279069617733,-0.07926710739226143
0.4478124960780176,9936.292234335437,-19.34833507162008,-0.10370102030935659
0.5438962716846404,9907.17040544875,-19.342962219133714,-0.15010677204649436
0.4550221111086262,9876.186937305498,-19.35105022787789,-0.09869205508369647
0.010377475788720107,10034.047186132402,-19.355888523784643,-0.00010002575929968574
0.3351368340655607,9998.771205578198,-19.348419420563253,-0.053419592358172924
0.4247516104521636,9891.320592142314,-19.34845863034993,-0.0784087745967385
0.2473938915547874,10013.90728608391,-19.355015279475907,-0.026924313295361393
0.5235082332156915,9848.78781234143,-19.350611294961812,-0.14425491171172855
0.41943859021285795,9887.201560638272,-19.345326835389063,-0.08079072819657601
0.49510455927342034,9940.53049483714,-19.33733098142753,-0.1362264621118867
0.6073836256459048,9740.41466721549,-19.325792420158955,-0.18678874966339545
0.04450896321871389,10025.34207035524,-19.35094959487859,-0.004185036464863026
0.34560218634840045,9953.027524489591,-19.341696282000363,-0.05697708789705641
0.4281643343569212,9879.744658177466,-19.34078480419815,-0.07152810352414
0.4545027963363043,9897.923803253674,-19.33859000470324,-0.09477171453502886
0.8786128289793287,8785.309099484897,-19.232456402421857,-0.6370566475749114
0.48169247648282887,9929.76431412452,-19.341266505935433,-0.12333457751087173
0.46857126629254026,9895.888340523035,-19.344930856676076,-0.09395067750120012
0.44325416946667695,9891.13531353774,-19.341461602824836,-0.08516542609855282
0.33000488676129697,10003.804551296338,-19.354813304348546,-0.052321686472729764
0.5236479692161726,9878.497563537712,-19.342867761042836,-0.13751175278540956
0.35033331088572783,9916.298288450416,-19.345960034302323,-0.04182681130228029
0.5310681477101242,9881.830157487879,-19.33394137931893,-0.15062368623938882
0.0468410221970218,10108.038989804145,-19.35682076340501,-0.020465369674052547
0.5720186623688518,9826.052616754623,-19.33543513466629,-0.17365336757975383
0.473966581403341,9865.577032620975,-19.341284601517362,-0.0954112348580953
0.39237736474408347,9934.729972795609,-19.337320791821515,-0.0625120051479481
0.3560389870192428,9965.726733656684,-19.339184768220605,-0.048148394588108615
0.30318258696672873,9947.666553724765,-19.351666506202257,-0.028623094258144077
0.3811954645170237,9994.960895403925,-19.349227723966823,-0.06511207796486176
0.4604428712926465,9858.04251498619,-19.351696647007937,-0.0996403166799851
0.4381146365808372,9875.100913930484,-19.34337907146565,-0.07312878729835437
0.4478124960780176,9936.292234335437,-19.34833507162008,-0.10370102030935659
0.4999878570533438,9908.42683344165,-19.34368627229403,-0.12477478839612734
0.4544336820984536,9876.371476540757,-19.35110597340288,-0.09838281514191129
0.010377475788720107,10034.047186132402,-19.355888523784643,-0.00010002575929968574
0.3345822287115644,9998.00518125156,-19.348467208157867,-0.05302676708568434
0.4247516104521636,9891.320592142314,-19.34845863034993,-0.0784087745967385
0.2473938915547874,10013.90728608391,-19.355015279475907,-0.026924313295361393
0.5409930868267767,9841.554082466644,-19.347520713925167,-0.1562092298191436
0.4391823062901383,9869.599821214728,-19.346297638564167,-0.08715845100311051
0.49510455927342034,9940.53049483714,-19.33733098142753,-0.1362264621118867
0.6073836256459048,9740.41466721549,-19.325792420158955,-0.18678874966339545
0.04450896321871389,10025.34207035524,-19.35094959487859,-0.004185036464863026
0.34560218634840045,9953.027524489591,-19.341696282000363,-0.05697708789705641
0.4281643343569212,9879.744658177466,-19.34078480419815,-0.07152810352414
0.4545027963363043,9897.923803253674,-19.33859000470324,-0.09477171453502886
0.8786128289793287,8785.309099484897,-19.232456402421857,-0.6370566475749114
0.5071684785597392,9928.347923010462,-19.342391970809228,-0.14068344434511304
0.4550830582890619,9913.486474571888,-19.345272883993676,-0.0936245465398941
