z,delta,f,fsigma8
182.4363316010647,0.0054269080805039544,0.9965798985516889,0.005673461755602576
185.64022167402194,0.005334064849974595,0.9965821287926594,0.0055764129784134165
188.90007073563754,0.005242809768232596,0.9965844567616732,0.005481024612806357
192.21685616289398,0.005153115663498858,0.9965868868081704,0.005387268259424036
195.59157240359283,0.005064955828859687,0.9965894234712228,0.005295116004986526
199.02523127451235,0.004978304014278012,0.9965920714880343,0.005204540413945059
202.518862264774,0.004893134418734289,0.9965948358028284,0.0051155145202714
206.07351284450633,0.004809421682499166,0.9965977215761338,0.00502801181938501
209.69024877889984,0.004727140879539896,0.9966007341944817,0.0049420062602200795
213.3701544477488,0.00464626751006247,0.9966038792805262,0.004857472237434442
217.11433317057202,0.004566777493191562,0.9966071627036008,0.004774384583762549
220.9239075374137,0.004488647159790254,0.996610590590724,0.004692718562514534
224.80001974542122,0.0044118532454215575,0.9966141693380635,0.004612449860223451
228.7438319413022,0.004336372883453761,0.996617905622875,0.004533554579442793
232.75652656976163,0.0042621835983116295,0.9966218064159253,0.0044560092316963725
236.83930672802708,0.004189263298875411,0.996625878994411,0.004379790730582607
240.9933965265639,0.004117590272029749,0.9966301309553857,0.0043048763850353534
245.22004145609085,0.00404714317578068,0.9966345702238381,0.0042312438921080844
249.52050876100787,0.0039779010314987175,0.9966392050587353,0.00415887132883604
253.89608781934385,0.003909843222487006,0.9966440441235769,0.004087737150976811
258.34809052934185,0.003842949484348469,0.9966490964599987,0.004017820182759932
262.8778517027961,0.0037771998986010843,0.996654371500083,0.003949099610201303
267.486729465259,0.0037125748869366055,0.9966598790856206,0.003881554975116394
272.17610566323737,0.0036490552055467138,0.996665629487957,0.003815166169202553
276.94738627850285,0.003586621939517782,0.9966716334284571,0.0037499134281917534
281.80200184963644,0.003525256497295525,0.9966779020996238,0.003685777326075265
286.741407900936,0.003464940605220747,0.9966844471869042,0.003622738769401613
291.76708537881683,0.0034056563021373637,0.9966912808912335,0.0035607789916492164
296.88054109583237,0.003347385934074008,0.9966984159523556,0.0034998795476751665
302.08330818245093,0.0032901121490003763,0.9967058656729756,0.0034400223082415044
307.3769465467234,0.003233817891659575,0.9967136439437964,0.0033811894546204274
312.76304334197914,0.0031784863984776744,0.9967217652695042,0.0033233634732798244
318.2432134426899,0.003124101192551719,0.9967302447957669,0.0032665271506505636
323.81909992864746,0.003070646078717382,0.9967390983373132,0.003210663567976891
329.49237457759557,0.0030181051386975245,0.9967483424071814,0.003155756096251421
335.2647383664661,0.0029664627263328858,0.9967579942472095,0.003101788391236069
341.13792198137236,0.0029157034628960795,0.9967680718598715,0.0030487443885703455
347.1136863365072,0.0028658122324901904,0.996778594041551,0.002996608298968434
353.1938231021054,0.002816774177533149,0.9967895804173623,0.002945364603506449
359.38015524162734,0.002768574694329124,0.9968010514776389,0.0028949980490012754
365.67453755832395,0.0027211994287281707,0.9968130286162117,0.002845493643482424
372.0788572513508,0.0026746342718753247,0.9968255341706128,0.0027968366517582563
378.59503448159205,0.0026288653560504107,0.9968385914643546,0.0027490125910780514
385.22502294736904,0.0025838790505997586,0.9968522248514354,0.0027020072268912673
391.9708104702023,0.002539661957961078,0.9968664597632465,0.0026558065687054553
398.8344195908076,0.0024962009091254395,0.9968813227494678,0.002610396865334367
405.81790817549853,0.002453482959543842,0.9968968415230922,0.0025657646006182074
412.9233700331818,0.0024114953877525987,0.996913045045297,0.0025218964920837956
420.15293554312956,0.0023702256892859947,0.9969299635523743,0.0024787794845182085
427.50877229371366,0.002329661572947722,0.9969476286116085,0.0024364007460813968
434.99308573230053,0.0022897909572654447,0.9969660731812987,0.002394747664614636
442.60811982649307,0.002250601966986763,0.9969853316732857,0.0023538078439920094
450.3561577369239,0.002212082929617332,0.9970054400180951,0.0023135691005157447
458.23952250179724,0.0021742223720019314,0.997026435732824,0.0022740194593563025
466.26057773339124,0.002137009016949242,0.9970483579918934,0.002235147151038058
474.4217283267211,0.0021004317799011418,0.9970712477008089,0.0021969406079714792
482.7254211805817,0.0020644797656472758,0.9970951475730672,0.0021593884610326434
491.174145931184,0.002029142265085688,0.9971201022103641,0.002122479536190974
499.77043569860314,0.001994408752030302,0.9971461581862612,0.002086202851186072
