Om,gamma,MB,H0rd
0.3581416518556771,2.8422313265726347,-19.35183525060216,10034.022110366894
0.339387157069993,2.909889291934617,-19.35396409425574,10023.796767526308
0.36075349164658443,2.858631122004774,-19.3562516769479,9994.560422567027
0.34680428375937894,2.851137146230241,-19.35788056110391,10047.710512877204
0.3492927030713798,2.9060754893751755,-19.34943982544077,9951.63642460159
0.37738361731661835,2.7820448564242266,-19.348901674350092,9995.136824531923
0.3130020350820339,2.978731691574967,-19.354448175301357,10085.45501301851
0.35288147033073014,2.893566694423231,-19.349559885736205,9926.509649005871
0.36867841129965334,2.8482123497154803,-19.34560934748799,9923.893114016695
0.34392611681283813,2.9298142368710316,-19.347849712398244,10014.044389765068
0.3793568057253347,2.7666413971095163,-19.342627956621364,10040.779729955068
0.35618973708309803,2.8575259430245805,-19.348555388409938,10002.299351475136
0.33064585636858534,2.9310665587889013,-19.349949093501056,10038.602178818628
0.3844505978335845,2.82641242890759,-19.346570108310956,9851.162072157926
0.34968808290641334,2.907358204295423,-19.350686621973804,9910.107760407243
0.3234332538373564,2.928762883784237,-19.359881950283658,10089.144235822867
0.38899638776387163,2.7974235542987302,-19.349696277483925,9904.740339543709
0.3756683994982217,2.84529750103669,-19.34075464759603,9905.498513238454
0.31774070763727724,2.902285174545546,-19.359888705284956,10188.415673657608
0.33887226365193374,2.9034456832379547,-19.361018723208606,10054.937487662859
0.34891587258171763,2.897053035964095,-19.35729942152429,10004.41910766853
0.3814489375013664,2.7819474494713465,-19.35153745624461,9978.750585480197
0.4226909030494538,2.7321212468450486,-19.33015039727347,9815.111766352611
0.376822727565064,2.817261983625603,-19.344797062161135,9944.17539506895
0.3122814026708231,2.949029867030882,-19.35366017374471,10117.291134121615
0.3754568860868791,2.8377930488195866,-19.357214621789637,9860.6311812918
0.39065833489155133,2.7946911717786955,-19.34260669370306,9855.528538378032
0.28439527434652545,3.0471447685160515,-19.36319357892103,10146.264192623032
0.3577303076750369,2.8913512565724777,-19.347585262368526,9939.80313078822
0.3561115993179655,2.8748129679176686,-19.352158247040936,9968.687685651897
0.3621463565653334,2.8844933614818506,-19.347331661460515,9914.130679973163
0.32166462364645965,2.9975907901208094,-19.347686624621037,9945.61486576871
0.36091616054397563,2.826122359355916,-19.3506553442037,10050.395331853468
0.34899748096315014,2.8960120318333056,-19.354071849033776,9990.648413419109
